Dopp,,,5.56,1,,,,,,,Rebel PAX FNG Dashboard,,,Rebel  Q Counts (thru 1/18),,,Rebel Pax Counts (thru 4/14/22),,,422
Day,Date,Q ,Count,FNGs,Pax,Notes,Month,Year,,#,Rebel PAX,Sponsor,,Name,Q Count,,Name,Post Count,,
Tuesday,12/28/2021,Huckleberry,5,0,"Doppler, Hooch, Huckleberry, Tater, Canuck",Goose,12,2021,,11,,,,,,,Metamucil,6,,
Thursday,12/30/2021,Huckleberry,4,0,"Doppler, Tater, Canuck, Huckleberry",Goose,12,2021,,12,,,,,,,Insider,5,,
Tuesday,1/4/2022,Lilo,4,0,"Doppler, Tater, Huckleberry, Lilo",,1,2022,,13,,,,,,,Snots,4,,
Thursday,1/6/2022,Lilo,4,0,"Doppler, Huckleberry, Lilo, Arson ",,1,2022,,14,,,,,,,Freighter,4,,
Tuesday,1/11/2022,Huckleberry,4,0,"Doppler, Huckleberry, Gopher, Blade",,1,2022,,15,,,,,,,Retina,3,,
Thursday,1/13/2022,Lilo,2,0,"Lilo, Huckleberry",,1,2022,,16,,,,,,,Blade,7,,
Tuesday,1/18/2022,Lilo,5,0,"Lilo, Huckleberry, Gopher, Doppler, Tater",,1,2022,,17,,,,,,,Boogeyman,3,,
Thursday,1/20/2022,Doppler,5,0,"Lilo, Tater, Insider, Gopher, Doppler",,1,2022,,18,,,,,,,Flea Fly,2,,
Tuesday,1/25/2022,Lilo,7,0,"Lilo, Huckleberry, Gopher, Doppler, Insider, Snots, Laettner",DR Snots,1,2022,,19,,,,,,,Classified,2,,
Thursday,1/27/2022,Doppler,5,0,"Doppler, Gopher, Canuck, Huckleberry, Snots",,1,2022,,20,,,,,,,Laettner,2,,
Tuesday,2/1/2022,Lilo,9,0,"Lilo, Doppler, Metamucil, Gopher, Tater, Freighter, Slice, Canuck, Huckleberry",Goose,2,2022,,21,,,,,,,Slice,2,,
Thursday,2/3/2022,Gopher,4,0,"Lilo, Doppler, Gopher, Tater",,2,2022,,22,,,,,,,Hooch,2,,
Tuesday,2/8/2022,Tater,5,1,"Doppler, Gopher, Tater, Huckleberry, Norsk (FNG)",FNG,2,2022,,23,,,,,,,Fireball,2,,
Thursday,2/10/2022,Huckleberry,8,0,"Doppler, Gopher, Tater, Stinger, Retina, Hooch, Canuck, Huckleberry",,2,2022,,24,,,,,,,Rocketman,4,,
Tuesday,2/15/2022,Huckleberry,6,0,"Doppler, Gopher, Tater, Norsk, Metamucil, Huckleberry",,2,2022,,25,,,,,,,Carnival,1,,
Thursday,2/17/2022,Tater,8,0,"Doppler, Gopher, Tater, Norsk, Metamucil, Huckleberry, Insider, Lilo",,2,2022,,26,,,,,,,Samwise,1,,
Tuesday,2/22/2022,Gopher,4,0,"Doppler, Gopher, Huckleberry, Norsk",,2,2022,,27,,,,,,,Arson,1,,
Thursday,2/24/2022,FleaFly,8,0,"Doppler, Gopher, Huckleberry, Norsk, Stinger, Lilo, Canuck, Flea Fly",,2,2022,,28,,,,,,,Halitosis,1,,
Tuesday,3/1/2022,Lilo,6,0,"Lilo, Gopher, Tater, Metamucil, Norsk, Doppler",,3,2022,,29,,,,,,,Paneer,1,,
Thursday,3/3/2022,Canuck,8,0,"Canuck, Gopher, Snots, Norsk, Stinger, Lilo, Huckleberry, Tater",LOST GOOSE!!!,3,2022,,30,,,,,,,Gas Man,1,,
Tuesday,3/8/2022,Lilo,6,0,"Lilo, EPA, Doppler, Huckleberry, Gopher, Doppler, Norsk",,3,2022,,31,,,,,,,Chunks,2,,
Thursday,3/10/2022,Gopher,7,0,"Gopher, Freighter, Paneer, Insider, Stinger, Doppler, Canuck",,3,2022,,32,,,,,,,Hacksaw,1,,
Tuesday,3/15/2022,Lilo,6,0,"Lilo, Norsk, Tater, Huckleberry, Gopher, Doppler",,3,2022,,33,,,,,,,Vin Diesel,1,,
Thursday,3/17/2022,Huckleberry,8,0,"Canuck, Gopher, Doppler, Norsk, Tater, Lilo, Stinger, Huckleberry",,3,2022,,34,,,,,,,Juke,1,,
Tuesday,3/22/2022,Flea Fly,7,0,"Flea Fly, Doppler, Gopher, Canuck, Gas Man, Lilo, Norsk",,3,2022,,35,,,,,,,Turducken,1,,
Thursday,3/24/2022,Huckleberry,8,0,"Huckleberry, Doppler, Gopher, Insider, EPA, Splinter, Boogeyman, Blade",,3,2022,,36,,,,,,,Backslash,4,,
Tuesday,3/29/2022,Lilo,4,0,"Lilo, Doppler, Norsk, Gopher",,3,2022,,37,,,,,,,Wolf,1,,
Thursday,3/31/2022,Norsk,4,0,"Norsk, Tater, Gopher, Huckleberry",Norsk VQ,3,2022,,38,,,,,,,Cortana,4,,
Tuesday,4/5/2022,Canuck,8,0,"Canuck, Stinger, Gopher, Squid, Old Spice, Doppler, Huckleberry, EPA",,4,2022,,39,,,,,,,Timney,1,,
Thursday,4/7/2022,Doppler,3,0,"Doppler, Gopher, Squid",,4,2022,,40,,,,,,,Altar Boy,3,,
Tuesday,4/12/2022,Gopher,5,0,"Gopher, Huckleberry, Lilo, Doppler, Norsk",,4,2022,,41,,,,,,,Pigeon,2,,
Thursday,4/14/2022,Lilo,5,0,"Lilo, Tater, Gopher, Doppler, Norsk ",,4,2022,,42,,,,,,,Chief,2,,
Tuesday,4/19/2022,Gopher,7,0,"Gopher, Lilo, Stinger, Doppler, Tater, EPA, Canuck",,4,2022,,43,,,,,,,Watts,0,,
Thursday,4/21/2022,Tater,3,0,"Tater, Lilo, Gopher",,4,2022,,44,,,,,,,,,,
Tuesday,4/26/2022,Lilo,8,0,"Tater, Huckleberry, Meta, Gopher, Doppler, Lilo, EPA, Retina ",,4,2022,,45,,,,,,,,,,
Thursday,4/28/2022,Gopher,4,0,"Gopher, Lilo, Norsk, Huckleberry",,4,2022,,46,,,,,,,,,,
Tuesday,5/3/2022,Metamucil,8,0,"Metamucil, Huckleberry, Tater, Doppler, Gopher, Norsk, Lilo, EPA",,5,2022,,47,,,,,,,,,,
Thursday,5/5/2022,,,,Went to The Gem,Closed for Slice's Bday Gem Q,5,2022,,48,,,,,,,,,,
Tuesday,5/10/2022,Huckleberry,4,0,"Huckleberry, Tater, Gopher, Doppler",,5,2022,,49,,,,,,,,,,
Thursday,5/12/2022,Rocketman,7,0,"Rocketman, Huckleberry, Norsk, Classified, Metamucil, Doppler, Tater",,5,2022,,50,,,,,,,,,,
Tuesday,5/17/2022,Huckleberry,5,0,"Lilo, Huckleberry, Doppler, Gopher, Norsk, Classified",Buddy,5,2022,,51,,,,,,,,,,
Thursday,5/19/2022,Lilo,6,0,"Lilo, Huckleberry, Tater, Doppler, Norsk, Rocketman","Technically, zero Q to be found - Buddy had ice cream and cake",5,2022,,52,,,,,,,,,,
Tuesday,5/24/2022,Doppler,5,0,"Doppler, Gopher, Tater, Fireball, Huckleberry",,5,2022,,53,,,,,,,,,,
Thursday,5/26/2022,,,,CLOSED,,5,2022,,54,,,,,,,,,,
Tuesday,5/31/2022,Lilo,4,0,"Lilo, Tater, Chunks, Gopher",,5,2022,,55,,,,,,,,,,
Thursday,6/2/2022,Huckleberry,5,0,"Lilo, Tater, Chunks, Gopher, Huckleberry",,6,2022,,56,,,,,,,,,,
Tuesday,6/7/2022,Lilo,10,0,"Lilo, Huckleberry, Norsk, Doppler, Stinger, Canuck, Freighter, Hacksaw, Tenor, Blade","Lilo took it ""easy"" on the GrowRuck PAX",6,2022,,57,,,,,,,,,,
Thursday,6/9/2022,Lilo,2,,"Rocketman, Lilo",,6,2022,,58,,,,,,,,,,
Tuesday,6/14/2022,Rocketman,4,,"Rocketman, Lilo, Tater, Gopher",,6,2022,,59,,,,,,,,,,
Thursday,6/16/2022,Doppler,5,0,"Doppler, Tenor, Tater, Lilo, Huckleberry",,6,2022,,60,,,,,,,,,,
Tuesday,6/21/2022,Huckleberry,2,0,"Huckleberry, Tenor",,6,2022,,,,,,,,,,,,
Thursday,6/23/2022,Tater,6,,"Huckleberry, Tator, Gopher, Juke, Vin Diesel, Norsk",Juke (FNG),6,2022,,,,,,,,,,,,
Tuesday,6/28/2022,Lilo,3,0,"Lilo, Tenor, Tater",,6,2022,,,,,,,,,,,,
Thursday,6/30/2022,Doppler,5,0,"Doppler, Tenor, Tater, Lilo, Huckleberry",,6,2022,,,,,,,,,,,,
Tuesday,7/5/2022,Lilo,4,,"Doppler, Tenor, Lilo, Huckleberry",,7,2022,,,,,,,,,,,,
Thursday,7/7/2022,Doppler,6,,"Doppler, Lilo, Tater, Gopher, Norsk, Huckleberry",,7,2022,,,,,,,,,,,,
Tuesday,7/12/2022,Lilo,9,,"Lilo, Canuck, Tenor, Norsk, Turducken, Huckleberry, Doppler, Gopher, Snots",,7,2022,,,,,,,,,,,,
Thursday,7/14/2022,Huckleberry,5,,"Lilo, Tenor, Tater, Norsk, Huckleberry",,7,2022,,,,,,,,,,,,
Tuesday,7/19/2022,Lilo,6,,"Lilo, Doppler, Gopher, Tenor, Blade, Backslash",,7,2022,,,,,,,,,,,,
Thursday,7/21/2022,Doppler,4,,"Doppler, Lilo, Gopher, Wolf",Wolf (FNG),7,2022,,,,,,,,,,,,
Tuesday,7/26/2022,Doppler,4,,"Doppler, Tenor, Gopher, Norsk",,7,2022,,,,,,,,,,,,
Thursday,7/28/2022,Gopher,4,,"Doppler, Lilo, Norsk, Gopher",,7,2022,,,,,,,,,,,,
Tuesday,8/2/2022,Lilo,10,,"Lilo, Tater, Tenor, Gopher, Doppler, Backslash, Timney, Huckleberry, Stinger, Cortana",,8,2022,,,,,,,,,,,,
Thursday,8/4/2022,Doppler,4,,"Doppler, Tenor, Blade, Tater",,8,2022,,,,,,,,,,,,
Tuesday,8/9/2022,Tater,5,,"Backslash, Norsk, Cortana, Huckleberry, Tater",,8,2022,,,,,,,,,,,,
Thursday,8/11/2022,Lilo,5,,"Lilo, Doppler, Huckleberry, Norsk, Altar Boy (FNG)",Alter Boy (FNG),8,2022,,,,,,,,,,,,
Tuesday,8/16/2022,Lilo,9,,"Lilo, Tater, Doppler, Backslash, Tenor, Pigeon, Gopher, Norsk, Cortana",,8,2022,,,,,,,,,,,,
Thursday,8/18/2022,Doppler,7,,"Doppler, Gopher, Tenor, Norsk, Altar Boy, Blade, Chief",Chief (FNG),8,2022,,,,,,,,,,,,
Tuesday,8/23/2022,Huckleberry,,,,,8,2022,,,,,,,,,,,,
Thursday,8/25/2022,Huckleberry,9,,"Gopher, Doppler, Cortana, Tater, Chief, Pigeon, Altar Boy, Tenor, Huckleberry",,8,2022,,,,,,,,,,,,
Tuesday,8/30/2022,,,,,,8,2022,,,,,,,,,,,,
Thursday,9/1/2022,,,,,,9,2022,,,,,,,,,,,,
Tuesday,9/6/2022,,,,,,9,2022,,,,,,,,,,,,
Thursday,9/8/2022,,,,,422,9,2022,,,,,,,,,,,,
Tuesday,9/13/2022,,,,,,9,2022,,,,,,,,,,,,
Thursday,9/15/2022,,,,,,9,2022,,,,,,,,,,,,
Tuesday,9/20/2022,,,,,,9,2022,,,,,,,,,,,,
Thursday,9/22/2022,,,,,,9,2022,,,,,,,,,,,,
Tuesday,9/27/2022,,,,,,9,2022,,,,,,,,,,,,
Thursday,9/29/2022,,,,,,9,2022,,,,,,,,,,,,
Tuesday,10/4/2022,,,,,,10,2022,,,,,,,,,,,,
Thursday,10/6/2022,,,,,,10,2022,,,,,,,,,,,,
Tuesday,10/11/2022,,,,,,10,2022,,,,,,,,,,,,
Thursday,10/13/2022,,,,,,10,2022,,,,,,,,,,,,
Tuesday,10/18/2022,,,,,,10,2022,,,,,,,,,,,,
Thursday,10/20/2022,,,,,,10,2022,,,,,,,,,,,,
Tuesday,10/25/2022,,,,,,10,2022,,,,,,,,,,,,
Thursday,10/27/2022,,,,,,10,2022,,,,,,,,,,,,
Tuesday,11/1/2022,,,,,,11,2022,,,,,,,,,,,,
Thursday,11/3/2022,,,,,,11,2022,,,,,,,,,,,,
Tuesday,11/8/2022,,,,,,11,2022,,,,,,,,,,,,
Thursday,11/10/2022,,,,,,11,2022,,,,,,,,,,,,
Tuesday,11/15/2022,,,,,,11,2022,,,,,,,,,,,,
Thursday,11/17/2022,,,,,,11,2022,,,,,,,,,,,,
Tuesday,11/22/2022,,,,,,11,2022,,,,,,,,,,,,
Thursday,11/24/2022,,,,,,11,2022,,,,,,,,,,,,
Tuesday,11/29/2022,,,,,,11,2022,,,,,,,,,,,,
Thursday,12/1/2022,,,,,,12,2022,,,,,,,,,,,,
Tuesday,12/6/2022,,,,,,12,2022,,,,,,,,,,,,
Thursday,12/8/2022,,,,,,12,2022,,,,,,,,,,,,
Tuesday,12/13/2022,,,,,,12,2022,,,,,,,,,,,,
Thursday,12/15/2022,,,,,,12,2022,,,,,,,,,,,,
Tuesday,12/20/2022,,,,,,12,2022,,,,,,,,,,,,
Thursday,12/22/2022,,,,,,12,2022,,,,,,,,,,,,
Tuesday,12/27/2022,,,,,,12,2022,,,,,,,,,,,,
Thursday,12/29/2022,,,,,,12,2022,,,,,,,,,,,,
Tuesday,1/3/2023,,,,,,1,2023,,,,,,,,,,,,
Thursday,1/5/2023,,,,,,1,2023,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
--,,,,,,,12,1899,,,,,,,,,,,,
